"country","year","value","climate_model","scenario","variable"
"KEN",2069,97.404330039947,"ipsl","rcp2.6","precipitation"
"KEN",2070,111.540920226965,"ipsl","rcp2.6","precipitation"
"MAR",2061,15.0025036213807,"ipsl","rcp2.6","precipitation"
"MAR",2062,10.2298568309559,"ipsl","rcp2.6","precipitation"
"MAR",2063,13.9720082544708,"ipsl","rcp2.6","precipitation"
"MAR",2064,46.2379470393575,"ipsl","rcp2.6","precipitation"
"MAR",2065,8.19634210152015,"ipsl","rcp2.6","precipitation"
"MAR",2066,15.2196831291857,"ipsl","rcp2.6","precipitation"
"MAR",2067,12.6618124280851,"ipsl","rcp2.6","precipitation"
"MAR",2068,3.35637553718276,"ipsl","rcp2.6","precipitation"
"MAR",2069,35.6194496660523,"ipsl","rcp2.6","precipitation"
"MAR",2070,10.3197351014991,"ipsl","rcp2.6","precipitation"
"MEX",2061,82.2733225028009,"ipsl","rcp2.6","precipitation"
"MEX",2062,117.173769080717,"ipsl","rcp2.6","precipitation"
"MEX",2063,113.028017939601,"ipsl","rcp2.6","precipitation"
"MEX",2064,106.589560325637,"ipsl","rcp2.6","precipitation"
"MEX",2065,110.432186908996,"ipsl","rcp2.6","precipitation"
"MEX",2066,143.892580979863,"ipsl","rcp2.6","precipitation"
"MEX",2067,100.789141006379,"ipsl","rcp2.6","precipitation"
"MEX",2068,91.6895803252049,"ipsl","rcp2.6","precipitation"
"MEX",2069,139.156886119252,"ipsl","rcp2.6","precipitation"
"MEX",2070,113.75216701682,"ipsl","rcp2.6","precipitation"
"MOZ",2061,146.653772866193,"ipsl","rcp2.6","precipitation"
"MOZ",2062,139.300054348256,"ipsl","rcp2.6","precipitation"
"MOZ",2063,184.246350470863,"ipsl","rcp2.6","precipitation"
"MOZ",2064,169.02034142181,"ipsl","rcp2.6","precipitation"
"MOZ",2065,174.461848014377,"ipsl","rcp2.6","precipitation"
"MOZ",2066,182.31854911905,"ipsl","rcp2.6","precipitation"
"MOZ",2067,193.639217666717,"ipsl","rcp2.6","precipitation"
"MOZ",2068,218.884216715945,"ipsl","rcp2.6","precipitation"
"MOZ",2069,204.979267254472,"ipsl","rcp2.6","precipitation"
"MOZ",2070,182.255301046659,"ipsl","rcp2.6","precipitation"
"NIC",2061,59.7142083818849,"ipsl","rcp2.6","precipitation"
"NIC",2062,146.569502479235,"ipsl","rcp2.6","precipitation"
"NIC",2063,110.911172901923,"ipsl","rcp2.6","precipitation"
"NIC",2064,83.7581693367567,"ipsl","rcp2.6","precipitation"
"NIC",2065,85.7821020746179,"ipsl","rcp2.6","precipitation"
"NIC",2066,99.549327326931,"ipsl","rcp2.6","precipitation"
"NIC",2067,100.659651544227,"ipsl","rcp2.6","precipitation"
"NIC",2068,71.5321908710354,"ipsl","rcp2.6","precipitation"
"NIC",2069,431.167642709009,"ipsl","rcp2.6","precipitation"
"NIC",2070,75.7290776498538,"ipsl","rcp2.6","precipitation"
"PAN",2061,119.393281127185,"ipsl","rcp2.6","precipitation"
"PAN",2062,242.387369114994,"ipsl","rcp2.6","precipitation"
"PAN",2063,309.599887557005,"ipsl","rcp2.6","precipitation"
"PAN",2064,153.988375797657,"ipsl","rcp2.6","precipitation"
"PAN",2065,322.387509571815,"ipsl","rcp2.6","precipitation"
"PAN",2066,259.768101246522,"ipsl","rcp2.6","precipitation"
"PAN",2067,205.373892011393,"ipsl","rcp2.6","precipitation"
"PAN",2068,164.117133294959,"ipsl","rcp2.6","precipitation"
"PAN",2069,401.575810664821,"ipsl","rcp2.6","precipitation"
"PAN",2070,189.813831005927,"ipsl","rcp2.6","precipitation"
"PER",2061,124.842462612183,"ipsl","rcp2.6","precipitation"
"PER",2062,117.640095355455,"ipsl","rcp2.6","precipitation"
"PER",2063,109.568537799143,"ipsl","rcp2.6","precipitation"
"PER",2064,105.484122784609,"ipsl","rcp2.6","precipitation"
"PER",2065,102.187170696977,"ipsl","rcp2.6","precipitation"
"PER",2066,99.4957635536723,"ipsl","rcp2.6","precipitation"
"PER",2067,103.986798835519,"ipsl","rcp2.6","precipitation"
"PER",2068,111.868548157093,"ipsl","rcp2.6","precipitation"
"PER",2069,98.5981092089787,"ipsl","rcp2.6","precipitation"
"PER",2070,128.836664587392,"ipsl","rcp2.6","precipitation"
"PHL",2061,252.054216862254,"ipsl","rcp2.6","precipitation"
"PHL",2062,286.145206723177,"ipsl","rcp2.6","precipitation"
"PHL",2063,191.710902598621,"ipsl","rcp2.6","precipitation"
"PHL",2064,220.280827680667,"ipsl","rcp2.6","precipitation"
"PHL",2065,234.485358697791,"ipsl","rcp2.6","precipitation"
"PHL",2066,275.272817538091,"ipsl","rcp2.6","precipitation"
"PHL",2067,244.982455309382,"ipsl","rcp2.6","precipitation"
"PHL",2068,225.86295350343,"ipsl","rcp2.6","precipitation"
"PHL",2069,227.45219748883,"ipsl","rcp2.6","precipitation"
"PHL",2070,267.081913627011,"ipsl","rcp2.6","precipitation"
"RWA",2061,111.705306413427,"ipsl","rcp2.6","precipitation"
"RWA",2062,126.344113309029,"ipsl","rcp2.6","precipitation"
"RWA",2063,143.29677818592,"ipsl","rcp2.6","precipitation"
"RWA",2064,121.861565561894,"ipsl","rcp2.6","precipitation"
"RWA",2065,109.115851419071,"ipsl","rcp2.6","precipitation"
"RWA",2066,118.564500063297,"ipsl","rcp2.6","precipitation"
"RWA",2067,126.346268720396,"ipsl","rcp2.6","precipitation"
"RWA",2068,114.174523320767,"ipsl","rcp2.6","precipitation"
"RWA",2069,134.460026889918,"ipsl","rcp2.6","precipitation"
"RWA",2070,128.698513925938,"ipsl","rcp2.6","precipitation"
"SLV",2061,36.8219340403861,"ipsl","rcp2.6","precipitation"
"SLV",2062,174.179808403574,"ipsl","rcp2.6","precipitation"
"SLV",2063,107.756256176035,"ipsl","rcp2.6","precipitation"
"SLV",2064,55.4822503689675,"ipsl","rcp2.6","precipitation"
"SLV",2065,128.829004979251,"ipsl","rcp2.6","precipitation"
"SLV",2066,83.853437931739,"ipsl","rcp2.6","precipitation"
"SLV",2067,84.0277896485348,"ipsl","rcp2.6","precipitation"
"SLV",2068,55.7140315533124,"ipsl","rcp2.6","precipitation"
"SLV",2069,221.130604075056,"ipsl","rcp2.6","precipitation"
"SLV",2070,98.425992973642,"ipsl","rcp2.6","precipitation"
"TCD",2061,163.506771605253,"ipsl","rcp2.6","precipitation"
"TCD",2062,198.158041469562,"ipsl","rcp2.6","precipitation"
"TCD",2063,173.025759392659,"ipsl","rcp2.6","precipitation"
"TCD",2064,155.942387734867,"ipsl","rcp2.6","precipitation"
"TCD",2065,160.155991875724,"ipsl","rcp2.6","precipitation"
"TCD",2066,154.071715352806,"ipsl","rcp2.6","precipitation"
"TCD",2067,136.90037900063,"ipsl","rcp2.6","precipitation"
"TCD",2068,155.474104580885,"ipsl","rcp2.6","precipitation"
"TCD",2069,171.919986798966,"ipsl","rcp2.6","precipitation"
"TCD",2070,114.697290984404,"ipsl","rcp2.6","precipitation"
"THA",2061,190.416466867677,"ipsl","rcp2.6","precipitation"
"THA",2062,152.489055661825,"ipsl","rcp2.6","precipitation"
"THA",2063,173.643274621189,"ipsl","rcp2.6","precipitation"
"THA",2064,140.303164639304,"ipsl","rcp2.6","precipitation"
"THA",2065,148.70482962464,"ipsl","rcp2.6","precipitation"
"THA",2066,147.035175770203,"ipsl","rcp2.6","precipitation"
"THA",2067,237.360235210087,"ipsl","rcp2.6","precipitation"
"THA",2068,193.653543323384,"ipsl","rcp2.6","precipitation"
"THA",2069,185.914756297657,"ipsl","rcp2.6","precipitation"
"THA",2070,196.112434252383,"ipsl","rcp2.6","precipitation"
"BDI",2071,150.6492232073,"ipsl","rcp2.6","precipitation"
"BDI",2072,150.473796586467,"ipsl","rcp2.6","precipitation"
"BDI",2073,168.490800341065,"ipsl","rcp2.6","precipitation"
"BDI",2074,122.337176138122,"ipsl","rcp2.6","precipitation"
"BDI",2075,120.77379686139,"ipsl","rcp2.6","precipitation"
"BDI",2076,149.230601765842,"ipsl","rcp2.6","precipitation"
"BDI",2077,123.260581331498,"ipsl","rcp2.6","precipitation"
"BDI",2078,161.052510904839,"ipsl","rcp2.6","precipitation"
"BDI",2079,156.222457208374,"ipsl","rcp2.6","precipitation"
"BDI",2080,157.734555377058,"ipsl","rcp2.6","precipitation"
"BOL",2071,145.884805046587,"ipsl","rcp2.6","precipitation"
"BOL",2072,130.696698238297,"ipsl","rcp2.6","precipitation"
"BOL",2073,108.016101083381,"ipsl","rcp2.6","precipitation"
"BOL",2074,114.665264520879,"ipsl","rcp2.6","precipitation"
"BOL",2075,109.763712820151,"ipsl","rcp2.6","precipitation"
"BOL",2076,120.396340859646,"ipsl","rcp2.6","precipitation"
"BOL",2077,104.253038617378,"ipsl","rcp2.6","precipitation"
"BOL",2078,117.316475198987,"ipsl","rcp2.6","precipitation"
"BOL",2079,138.752471815978,"ipsl","rcp2.6","precipitation"
"BOL",2080,133.644082114506,"ipsl","rcp2.6","precipitation"
"CAF",2071,174.202313686088,"ipsl","rcp2.6","precipitation"
"CAF",2072,168.026779926719,"ipsl","rcp2.6","precipitation"
"CAF",2073,179.598389442448,"ipsl","rcp2.6","precipitation"
"CAF",2074,165.811239077552,"ipsl","rcp2.6","precipitation"
"CAF",2075,149.433501976111,"ipsl","rcp2.6","precipitation"
"CAF",2076,171.92697060546,"ipsl","rcp2.6","precipitation"
"CAF",2077,158.126061954893,"ipsl","rcp2.6","precipitation"
"CAF",2078,182.008497502169,"ipsl","rcp2.6","precipitation"
"CAF",2079,171.259070671468,"ipsl","rcp2.6","precipitation"
"CAF",2080,149.278385667168,"ipsl","rcp2.6","precipitation"
"CHL",2071,6.57587877324919,"ipsl","rcp2.6","precipitation"
"CHL",2072,5.47546390017965,"ipsl","rcp2.6","precipitation"
"CHL",2073,6.67087577080176,"ipsl","rcp2.6","precipitation"
"CHL",2074,4.14285734532017,"ipsl","rcp2.6","precipitation"
"CHL",2075,7.96489118158719,"ipsl","rcp2.6","precipitation"
"CHL",2076,6.93144925631285,"ipsl","rcp2.6","precipitation"
"CHL",2077,4.46671783381652,"ipsl","rcp2.6","precipitation"
"CHL",2078,4.68826534536662,"ipsl","rcp2.6","precipitation"
"CHL",2079,3.73862520181309,"ipsl","rcp2.6","precipitation"
"CHL",2080,9.19701675616167,"ipsl","rcp2.6","precipitation"
"CHN",2071,114.70676159749,"ipsl","rcp2.6","precipitation"
"CHN",2072,114.20124768784,"ipsl","rcp2.6","precipitation"
"CHN",2073,105.439458993917,"ipsl","rcp2.6","precipitation"
"CHN",2074,112.711094247504,"ipsl","rcp2.6","precipitation"
"CHN",2075,103.840479245128,"ipsl","rcp2.6","precipitation"
"CHN",2076,105.836740267979,"ipsl","rcp2.6","precipitation"
"CHN",2077,119.009058716542,"ipsl","rcp2.6","precipitation"
"CHN",2078,108.943303193736,"ipsl","rcp2.6","precipitation"
"CHN",2079,120.200208439681,"ipsl","rcp2.6","precipitation"
"CHN",2080,127.382510199963,"ipsl","rcp2.6","precipitation"
"CMR",2071,238.877325124849,"ipsl","rcp2.6","precipitation"
"CMR",2072,239.385406299704,"ipsl","rcp2.6","precipitation"
"CMR",2073,229.9076118998,"ipsl","rcp2.6","precipitation"
"CMR",2074,250.201595443113,"ipsl","rcp2.6","precipitation"
"CMR",2075,227.919595336523,"ipsl","rcp2.6","precipitation"
"CMR",2076,227.440908721681,"ipsl","rcp2.6","precipitation"
"CMR",2077,243.80795181907,"ipsl","rcp2.6","precipitation"
"CMR",2078,222.654961294175,"ipsl","rcp2.6","precipitation"
"CMR",2079,257.210794224656,"ipsl","rcp2.6","precipitation"
"CMR",2080,233.628808789367,"ipsl","rcp2.6","precipitation"
"COL",2071,144.345524942453,"ipsl","rcp2.6","precipitation"
"COL",2072,179.000726832087,"ipsl","rcp2.6","precipitation"
"COL",2073,244.978203028002,"ipsl","rcp2.6","precipitation"
"COL",2074,154.152363887273,"ipsl","rcp2.6","precipitation"
"COL",2075,162.306899751831,"ipsl","rcp2.6","precipitation"
"COL",2076,181.739025903017,"ipsl","rcp2.6","precipitation"
"COL",2077,121.539652326823,"ipsl","rcp2.6","precipitation"
"COL",2078,144.07889296144,"ipsl","rcp2.6","precipitation"
"COL",2079,127.667296870711,"ipsl","rcp2.6","precipitation"
"COL",2080,176.614062087609,"ipsl","rcp2.6","precipitation"
"CRI",2071,95.839747100116,"ipsl","rcp2.6","precipitation"
"CRI",2072,127.202923284908,"ipsl","rcp2.6","precipitation"
"CRI",2073,280.32806909141,"ipsl","rcp2.6","precipitation"
"CRI",2074,210.443161888371,"ipsl","rcp2.6","precipitation"
"CRI",2075,138.167248714748,"ipsl","rcp2.6","precipitation"
"CRI",2076,450.690011901904,"ipsl","rcp2.6","precipitation"
"CRI",2077,170.138013606349,"ipsl","rcp2.6","precipitation"
"CRI",2078,271.686551726974,"ipsl","rcp2.6","precipitation"
"CRI",2079,64.7431515341244,"ipsl","rcp2.6","precipitation"
"CRI",2080,183.934245420609,"ipsl","rcp2.6","precipitation"
"DOM",2071,58.0234483356474,"ipsl","rcp2.6","precipitation"
"DOM",2072,77.4221277236185,"ipsl","rcp2.6","precipitation"
"DOM",2073,96.698134341659,"ipsl","rcp2.6","precipitation"
"DOM",2074,82.7186583882331,"ipsl","rcp2.6","precipitation"
"DOM",2075,62.8179248313711,"ipsl","rcp2.6","precipitation"
"DOM",2076,97.816959080659,"ipsl","rcp2.6","precipitation"
"DOM",2077,60.6007132776916,"ipsl","rcp2.6","precipitation"
"DOM",2078,84.8164863392973,"ipsl","rcp2.6","precipitation"
"DOM",2079,39.8241782972172,"ipsl","rcp2.6","precipitation"
"DOM",2080,34.662938156574,"ipsl","rcp2.6","precipitation"
"EGY",2071,0.0471069310017127,"ipsl","rcp2.6","precipitation"
"EGY",2072,0.0640473304356938,"ipsl","rcp2.6","precipitation"
"EGY",2073,0.0877275938729534,"ipsl","rcp2.6","precipitation"
"EGY",2074,0.0926869996307699,"ipsl","rcp2.6","precipitation"
"EGY",2075,0.0252447181065775,"ipsl","rcp2.6","precipitation"
"EGY",2076,0.073583211446619,"ipsl","rcp2.6","precipitation"
"EGY",2077,0.181081322050407,"ipsl","rcp2.6","precipitation"
"EGY",2078,0.224135227956717,"ipsl","rcp2.6","precipitation"
"EGY",2079,0.241234387819232,"ipsl","rcp2.6","precipitation"
"EGY",2080,0.0360122129113763,"ipsl","rcp2.6","precipitation"
"GHA",2071,130.977982105464,"ipsl","rcp2.6","precipitation"
"GHA",2072,143.269721801635,"ipsl","rcp2.6","precipitation"
"GHA",2073,122.19285069131,"ipsl","rcp2.6","precipitation"
"GHA",2074,118.975131935272,"ipsl","rcp2.6","precipitation"
"GHA",2075,102.63328159427,"ipsl","rcp2.6","precipitation"
"GHA",2076,130.75506599688,"ipsl","rcp2.6","precipitation"
"GHA",2077,109.339277360406,"ipsl","rcp2.6","precipitation"
"GHA",2078,138.402404076008,"ipsl","rcp2.6","precipitation"
"GHA",2079,147.482031853276,"ipsl","rcp2.6","precipitation"
"GHA",2080,119.839433050604,"ipsl","rcp2.6","precipitation"
"GTM",2071,88.9693974264883,"ipsl","rcp2.6","precipitation"
"GTM",2072,133.390132904113,"ipsl","rcp2.6","precipitation"
"GTM",2073,141.908535940903,"ipsl","rcp2.6","precipitation"
"GTM",2074,140.186642971298,"ipsl","rcp2.6","precipitation"
"GTM",2075,131.44869686303,"ipsl","rcp2.6","precipitation"
"GTM",2076,230.613065210426,"ipsl","rcp2.6","precipitation"
"GTM",2077,119.924424866859,"ipsl","rcp2.6","precipitation"
"GTM",2078,117.40051461442,"ipsl","rcp2.6","precipitation"
"GTM",2079,65.3755794884722,"ipsl","rcp2.6","precipitation"
"GTM",2080,67.2886493682493,"ipsl","rcp2.6","precipitation"
"KEN",2071,133.685533831543,"ipsl","rcp2.6","precipitation"
"KEN",2072,80.1715004755077,"ipsl","rcp2.6","precipitation"
"KEN",2073,90.9710224641118,"ipsl","rcp2.6","precipitation"
"KEN",2074,165.459742413114,"ipsl","rcp2.6","precipitation"
"KEN",2075,115.961936216719,"ipsl","rcp2.6","precipitation"
"KEN",2076,63.8190056732816,"ipsl","rcp2.6","precipitation"
"KEN",2077,103.947539994404,"ipsl","rcp2.6","precipitation"
"KEN",2078,93.7104283933052,"ipsl","rcp2.6","precipitation"
"KEN",2079,62.0356701708892,"ipsl","rcp2.6","precipitation"
"KEN",2080,89.9504075045855,"ipsl","rcp2.6","precipitation"
"MAR",2071,31.1819167052415,"ipsl","rcp2.6","precipitation"
"MAR",2072,22.089992339279,"ipsl","rcp2.6","precipitation"
"MAR",2073,14.7897792565986,"ipsl","rcp2.6","precipitation"
"MAR",2074,4.18091163903474,"ipsl","rcp2.6","precipitation"
"MAR",2075,4.70661297294043,"ipsl","rcp2.6","precipitation"
"MAR",2076,17.117173458378,"ipsl","rcp2.6","precipitation"
"MAR",2077,2.16687986893206,"ipsl","rcp2.6","precipitation"
"MAR",2078,16.7459591551639,"ipsl","rcp2.6","precipitation"
"MAR",2079,6.17133754762769,"ipsl","rcp2.6","precipitation"
"MAR",2080,34.6363250219862,"ipsl","rcp2.6","precipitation"
"MEX",2071,74.1830614928614,"ipsl","rcp2.6","precipitation"
"MEX",2072,97.4841816687221,"ipsl","rcp2.6","precipitation"
"MEX",2073,95.7632043263142,"ipsl","rcp2.6","precipitation"
"MEX",2074,108.084767260442,"ipsl","rcp2.6","precipitation"
"MEX",2075,107.278564832783,"ipsl","rcp2.6","precipitation"
"MEX",2076,148.135629239694,"ipsl","rcp2.6","precipitation"
"MEX",2077,118.576772175708,"ipsl","rcp2.6","precipitation"
"MEX",2078,105.873285276738,"ipsl","rcp2.6","precipitation"
"MEX",2079,79.7594278843228,"ipsl","rcp2.6","precipitation"
"MEX",2080,101.016487964945,"ipsl","rcp2.6","precipitation"
"MOZ",2071,146.688902853388,"ipsl","rcp2.6","precipitation"
"MOZ",2072,114.14607479276,"ipsl","rcp2.6","precipitation"
"MOZ",2073,211.615192782694,"ipsl","rcp2.6","precipitation"
"MOZ",2074,156.395978523623,"ipsl","rcp2.6","precipitation"
"MOZ",2075,208.951041006122,"ipsl","rcp2.6","precipitation"
"MOZ",2076,144.514714395628,"ipsl","rcp2.6","precipitation"
"MOZ",2077,153.265482889841,"ipsl","rcp2.6","precipitation"
"MOZ",2078,153.869400048284,"ipsl","rcp2.6","precipitation"
"MOZ",2079,187.428320818025,"ipsl","rcp2.6","precipitation"
"MOZ",2080,153.719956708688,"ipsl","rcp2.6","precipitation"
"NIC",2071,57.9914971069449,"ipsl","rcp2.6","precipitation"
"NIC",2072,90.1214526104194,"ipsl","rcp2.6","precipitation"
"NIC",2073,148.912654387016,"ipsl","rcp2.6","precipitation"
"NIC",2074,125.735770169337,"ipsl","rcp2.6","precipitation"
"NIC",2075,92.9279535968976,"ipsl","rcp2.6","precipitation"
"NIC",2076,297.265491155252,"ipsl","rcp2.6","precipitation"
"NIC",2077,91.8201282263674,"ipsl","rcp2.6","precipitation"
"NIC",2078,125.338552397813,"ipsl","rcp2.6","precipitation"
"NIC",2079,55.8499718366881,"ipsl","rcp2.6","precipitation"
"NIC",2080,82.9618814869204,"ipsl","rcp2.6","precipitation"
"PAN",2071,177.534374559902,"ipsl","rcp2.6","precipitation"
"PAN",2072,210.232819753266,"ipsl","rcp2.6","precipitation"
"PAN",2073,375.518838054533,"ipsl","rcp2.6","precipitation"
"PAN",2074,183.532870608165,"ipsl","rcp2.6","precipitation"
"PAN",2075,187.726593412157,"ipsl","rcp2.6","precipitation"
"PAN",2076,320.281002379419,"ipsl","rcp2.6","precipitation"
"PAN",2077,176.066038396044,"ipsl","rcp2.6","precipitation"
"PAN",2078,238.779656340135,"ipsl","rcp2.6","precipitation"
"PAN",2079,138.053493430883,"ipsl","rcp2.6","precipitation"
"PAN",2080,194.477368637602,"ipsl","rcp2.6","precipitation"
"PER",2071,123.980648649324,"ipsl","rcp2.6","precipitation"
"PER",2072,111.774688540858,"ipsl","rcp2.6","precipitation"
"PER",2073,101.338295885528,"ipsl","rcp2.6","precipitation"
"PER",2074,127.227193243535,"ipsl","rcp2.6","precipitation"
"PER",2075,96.0235727002977,"ipsl","rcp2.6","precipitation"
"PER",2076,100.235445142191,"ipsl","rcp2.6","precipitation"
"PER",2077,88.1637853495444,"ipsl","rcp2.6","precipitation"
"PER",2078,94.8212759519395,"ipsl","rcp2.6","precipitation"
"PER",2079,130.53053728072,"ipsl","rcp2.6","precipitation"
"PER",2080,112.133082592793,"ipsl","rcp2.6","precipitation"
"PHL",2071,237.013702199964,"ipsl","rcp2.6","precipitation"
"PHL",2072,234.506006258812,"ipsl","rcp2.6","precipitation"
"PHL",2073,215.471171648967,"ipsl","rcp2.6","precipitation"
"PHL",2074,191.938512257505,"ipsl","rcp2.6","precipitation"
"PHL",2075,216.479127383728,"ipsl","rcp2.6","precipitation"
"PHL",2076,229.159425903582,"ipsl","rcp2.6","precipitation"
"PHL",2077,213.811488888919,"ipsl","rcp2.6","precipitation"
"PHL",2078,221.172227935701,"ipsl","rcp2.6","precipitation"
"PHL",2079,203.005923449621,"ipsl","rcp2.6","precipitation"
"PHL",2080,209.059164142667,"ipsl","rcp2.6","precipitation"
"RWA",2071,123.173579725221,"ipsl","rcp2.6","precipitation"
"RWA",2072,109.905626381422,"ipsl","rcp2.6","precipitation"
"RWA",2073,140.595832936903,"ipsl","rcp2.6","precipitation"
"RWA",2074,122.820888872831,"ipsl","rcp2.6","precipitation"
"RWA",2075,101.040490850144,"ipsl","rcp2.6","precipitation"
"RWA",2076,140.754646843361,"ipsl","rcp2.6","precipitation"
"RWA",2077,95.9252244626674,"ipsl","rcp2.6","precipitation"
"RWA",2078,130.950780146839,"ipsl","rcp2.6","precipitation"
"RWA",2079,102.072241707167,"ipsl","rcp2.6","precipitation"
"RWA",2080,121.96779419174,"ipsl","rcp2.6","precipitation"
"SLV",2071,45.4067348399442,"ipsl","rcp2.6","precipitation"
"SLV",2072,88.3647987470823,"ipsl","rcp2.6","precipitation"
"SLV",2073,126.493335135501,"ipsl","rcp2.6","precipitation"
"SLV",2074,135.978909540982,"ipsl","rcp2.6","precipitation"
"SLV",2075,83.7407060123199,"ipsl","rcp2.6","precipitation"
"SLV",2076,235.768457899035,"ipsl","rcp2.6","precipitation"
"SLV",2077,89.8117650926891,"ipsl","rcp2.6","precipitation"
"SLV",2078,107.469069794729,"ipsl","rcp2.6","precipitation"
"SLV",2079,33.4743321855503,"ipsl","rcp2.6","precipitation"
"SLV",2080,63.1903757049818,"ipsl","rcp2.6","precipitation"
"TCD",2071,151.918375349758,"ipsl","rcp2.6","precipitation"
"TCD",2072,136.141800192558,"ipsl","rcp2.6","precipitation"
