"V1","country","year","value","crop_model","climate_model","scenario","co2","irrigation"
510372,"CRI",2028,1.16611255938458,"pdssat","gfdl","rcp8.5","no","no"
510373,"CRI",2029,3.92126689267715,"pdssat","gfdl","rcp8.5","no","no"
510374,"CRI",2030,2.29867941259625,"pdssat","gfdl","rcp8.5","no","no"
510435,"DOM",2021,5.85327587748997,"pdssat","gfdl","rcp8.5","no","no"
510436,"DOM",2022,4.9843468924345,"pdssat","gfdl","rcp8.5","no","no"
510437,"DOM",2023,6.37587988977924,"pdssat","gfdl","rcp8.5","no","no"
510438,"DOM",2024,4.45341081983161,"pdssat","gfdl","rcp8.5","no","no"
510439,"DOM",2025,6.04709692037695,"pdssat","gfdl","rcp8.5","no","no"
510440,"DOM",2026,5.43033141152286,"pdssat","gfdl","rcp8.5","no","no"
510441,"DOM",2027,3.96474805660052,"pdssat","gfdl","rcp8.5","no","no"
510442,"DOM",2028,3.44344488753716,"pdssat","gfdl","rcp8.5","no","no"
510443,"DOM",2029,5.14460053070233,"pdssat","gfdl","rcp8.5","no","no"
510444,"DOM",2030,5.39130796723576,"pdssat","gfdl","rcp8.5","no","no"
510465,"EGY",2021,0.17254233508315,"pdssat","gfdl","rcp8.5","no","no"
510466,"EGY",2022,0.0806360546989978,"pdssat","gfdl","rcp8.5","no","no"
510467,"EGY",2023,0.147200137626686,"pdssat","gfdl","rcp8.5","no","no"
510468,"EGY",2024,0.122017628599553,"pdssat","gfdl","rcp8.5","no","no"
510469,"EGY",2025,0.112847409147765,"pdssat","gfdl","rcp8.5","no","no"
510470,"EGY",2026,0.0957823794739345,"pdssat","gfdl","rcp8.5","no","no"
510471,"EGY",2027,0.131570846723536,"pdssat","gfdl","rcp8.5","no","no"
510472,"EGY",2028,0.114222735494878,"pdssat","gfdl","rcp8.5","no","no"
510473,"EGY",2029,0.129196798609975,"pdssat","gfdl","rcp8.5","no","no"
510474,"EGY",2030,0.0748071601253509,"pdssat","gfdl","rcp8.5","no","no"
510595,"GHA",2021,2.16371295042992,"pdssat","gfdl","rcp8.5","no","no"
510596,"GHA",2022,2.29318432637929,"pdssat","gfdl","rcp8.5","no","no"
510597,"GHA",2023,2.11058328668135,"pdssat","gfdl","rcp8.5","no","no"
510598,"GHA",2024,2.14956818582195,"pdssat","gfdl","rcp8.5","no","no"
510599,"GHA",2025,1.77672826771807,"pdssat","gfdl","rcp8.5","no","no"
510600,"GHA",2026,2.35839075084458,"pdssat","gfdl","rcp8.5","no","no"
510601,"GHA",2027,2.28189703282155,"pdssat","gfdl","rcp8.5","no","no"
510602,"GHA",2028,2.38305102730096,"pdssat","gfdl","rcp8.5","no","no"
510603,"GHA",2029,2.37721861314547,"pdssat","gfdl","rcp8.5","no","no"
510604,"GHA",2030,2.19474922896906,"pdssat","gfdl","rcp8.5","no","no"
510675,"GTM",2021,6.0060343383456,"pdssat","gfdl","rcp8.5","no","no"
510676,"GTM",2022,6.16239941290103,"pdssat","gfdl","rcp8.5","no","no"
510677,"GTM",2023,4.99150360364341,"pdssat","gfdl","rcp8.5","no","no"
510678,"GTM",2024,0.46660106656699,"pdssat","gfdl","rcp8.5","no","no"
510679,"GTM",2025,1.26253813723916,"pdssat","gfdl","rcp8.5","no","no"
510680,"GTM",2026,2.26460839251074,"pdssat","gfdl","rcp8.5","no","no"
510681,"GTM",2027,4.3627919234627,"pdssat","gfdl","rcp8.5","no","no"
510682,"GTM",2028,2.31880371824454,"pdssat","gfdl","rcp8.5","no","no"
510683,"GTM",2029,5.20631544102272,"pdssat","gfdl","rcp8.5","no","no"
510684,"GTM",2030,2.75555348623118,"pdssat","gfdl","rcp8.5","no","no"
510865,"KEN",2021,3.52326610789525,"pdssat","gfdl","rcp8.5","no","no"
510866,"KEN",2022,1.51123660576873,"pdssat","gfdl","rcp8.5","no","no"
510867,"KEN",2023,2.45033398950576,"pdssat","gfdl","rcp8.5","no","no"
510868,"KEN",2024,6.15402725740373,"pdssat","gfdl","rcp8.5","no","no"
510869,"KEN",2025,0.513607863224958,"pdssat","gfdl","rcp8.5","no","no"
510870,"KEN",2026,6.35181841183742,"pdssat","gfdl","rcp8.5","no","no"
510871,"KEN",2027,3.30060843672145,"pdssat","gfdl","rcp8.5","no","no"
510872,"KEN",2028,3.38208298819484,"pdssat","gfdl","rcp8.5","no","no"
510873,"KEN",2029,1.68074955507593,"pdssat","gfdl","rcp8.5","no","no"
510874,"KEN",2030,2.31410587125484,"pdssat","gfdl","rcp8.5","no","no"
511005,"MAR",2021,2.96617028987782,"pdssat","gfdl","rcp8.5","no","no"
511006,"MAR",2022,1.65775507920552,"pdssat","gfdl","rcp8.5","no","no"
511007,"MAR",2023,1.99839471877818,"pdssat","gfdl","rcp8.5","no","no"
511008,"MAR",2024,3.74132101515836,"pdssat","gfdl","rcp8.5","no","no"
511009,"MAR",2025,2.72312434747995,"pdssat","gfdl","rcp8.5","no","no"
511010,"MAR",2026,2.8397388390676,"pdssat","gfdl","rcp8.5","no","no"
511011,"MAR",2027,1.87470922752886,"pdssat","gfdl","rcp8.5","no","no"
511012,"MAR",2028,3.96157489058589,"pdssat","gfdl","rcp8.5","no","no"
511013,"MAR",2029,4.17078158222656,"pdssat","gfdl","rcp8.5","no","no"
511014,"MAR",2030,2.18297131372489,"pdssat","gfdl","rcp8.5","no","no"
511035,"MEX",2021,8.4701384055592,"pdssat","gfdl","rcp8.5","no","no"
511036,"MEX",2022,5.99623533331024,"pdssat","gfdl","rcp8.5","no","no"
511037,"MEX",2023,7.14525843050114,"pdssat","gfdl","rcp8.5","no","no"
511038,"MEX",2024,4.05627660791506,"pdssat","gfdl","rcp8.5","no","no"
511039,"MEX",2025,6.41961363947121,"pdssat","gfdl","rcp8.5","no","no"
511040,"MEX",2026,7.58102090460914,"pdssat","gfdl","rcp8.5","no","no"
511041,"MEX",2027,7.22467329662378,"pdssat","gfdl","rcp8.5","no","no"
511042,"MEX",2028,5.58168702257389,"pdssat","gfdl","rcp8.5","no","no"
511043,"MEX",2029,6.63457115326484,"pdssat","gfdl","rcp8.5","no","no"
511044,"MEX",2030,6.610801704543,"pdssat","gfdl","rcp8.5","no","no"
511085,"MOZ",2021,4.11996819715785,"pdssat","gfdl","rcp8.5","no","no"
511086,"MOZ",2022,4.66854848924466,"pdssat","gfdl","rcp8.5","no","no"
511087,"MOZ",2023,3.47279265923624,"pdssat","gfdl","rcp8.5","no","no"
511088,"MOZ",2024,3.3313820223837,"pdssat","gfdl","rcp8.5","no","no"
511089,"MOZ",2025,3.49292455161928,"pdssat","gfdl","rcp8.5","no","no"
511090,"MOZ",2026,4.02296956774199,"pdssat","gfdl","rcp8.5","no","no"
511091,"MOZ",2027,3.86940205624533,"pdssat","gfdl","rcp8.5","no","no"
511092,"MOZ",2028,4.17706878738454,"pdssat","gfdl","rcp8.5","no","no"
511093,"MOZ",2029,4.10263560557304,"pdssat","gfdl","rcp8.5","no","no"
511094,"MOZ",2030,4.15384683527261,"pdssat","gfdl","rcp8.5","no","no"
511175,"NIC",2021,3.20653367090487,"pdssat","gfdl","rcp8.5","no","no"
511176,"NIC",2022,4.15604934276216,"pdssat","gfdl","rcp8.5","no","no"
511177,"NIC",2023,4.45215618173072,"pdssat","gfdl","rcp8.5","no","no"
511178,"NIC",2024,1.66009131376349,"pdssat","gfdl","rcp8.5","no","no"
511179,"NIC",2025,1.33649678827531,"pdssat","gfdl","rcp8.5","no","no"
511180,"NIC",2026,3.89367996887759,"pdssat","gfdl","rcp8.5","no","no"
511181,"NIC",2027,4.9019543457423,"pdssat","gfdl","rcp8.5","no","no"
511182,"NIC",2028,0.849494327832184,"pdssat","gfdl","rcp8.5","no","no"
511183,"NIC",2029,2.09687712398079,"pdssat","gfdl","rcp8.5","no","no"
511184,"NIC",2030,2.71761846891185,"pdssat","gfdl","rcp8.5","no","no"
511245,"PAN",2021,2.73925216396262,"pdssat","gfdl","rcp8.5","no","no"
511246,"PAN",2022,2.78428291902848,"pdssat","gfdl","rcp8.5","no","no"
511247,"PAN",2023,1.60624851217552,"pdssat","gfdl","rcp8.5","no","no"
511248,"PAN",2024,3.85650906872384,"pdssat","gfdl","rcp8.5","no","no"
511249,"PAN",2025,3.12093812507602,"pdssat","gfdl","rcp8.5","no","no"
511250,"PAN",2026,2.4992944382825,"pdssat","gfdl","rcp8.5","no","no"
511251,"PAN",2027,2.00971077134863,"pdssat","gfdl","rcp8.5","no","no"
511252,"PAN",2028,3.20174167931579,"pdssat","gfdl","rcp8.5","no","no"
511253,"PAN",2029,3.36462079079325,"pdssat","gfdl","rcp8.5","no","no"
511254,"PAN",2030,2.99600692541918,"pdssat","gfdl","rcp8.5","no","no"
511255,"PER",2021,3.46139127205861,"pdssat","gfdl","rcp8.5","no","no"
511256,"PER",2022,3.56610627272263,"pdssat","gfdl","rcp8.5","no","no"
511257,"PER",2023,2.86644078835394,"pdssat","gfdl","rcp8.5","no","no"
511258,"PER",2024,2.99240448692708,"pdssat","gfdl","rcp8.5","no","no"
511259,"PER",2025,2.86454365582401,"pdssat","gfdl","rcp8.5","no","no"
511260,"PER",2026,1.5105343125705,"pdssat","gfdl","rcp8.5","no","no"
511261,"PER",2027,2.68775880037476,"pdssat","gfdl","rcp8.5","no","no"
511262,"PER",2028,2.83243150673882,"pdssat","gfdl","rcp8.5","no","no"
511263,"PER",2029,3.16667745182689,"pdssat","gfdl","rcp8.5","no","no"
511264,"PER",2030,3.47655527066111,"pdssat","gfdl","rcp8.5","no","no"
511265,"PHL",2021,2.49969720358552,"pdssat","gfdl","rcp8.5","no","no"
511266,"PHL",2022,2.6591455879029,"pdssat","gfdl","rcp8.5","no","no"
511267,"PHL",2023,3.0615629061696,"pdssat","gfdl","rcp8.5","no","no"
511268,"PHL",2024,3.45668333033292,"pdssat","gfdl","rcp8.5","no","no"
511269,"PHL",2025,1.97671192428319,"pdssat","gfdl","rcp8.5","no","no"
511270,"PHL",2026,3.21309487703001,"pdssat","gfdl","rcp8.5","no","no"
511271,"PHL",2027,3.52253310303921,"pdssat","gfdl","rcp8.5","no","no"
511272,"PHL",2028,2.79278963777408,"pdssat","gfdl","rcp8.5","no","no"
511273,"PHL",2029,2.15009767999688,"pdssat","gfdl","rcp8.5","no","no"
511274,"PHL",2030,3.08279527521267,"pdssat","gfdl","rcp8.5","no","no"
511375,"RWA",2021,2.51563594907643,"pdssat","gfdl","rcp8.5","no","no"
511376,"RWA",2022,2.0759469917084,"pdssat","gfdl","rcp8.5","no","no"
511377,"RWA",2023,2.07694097508579,"pdssat","gfdl","rcp8.5","no","no"
511378,"RWA",2024,3.03090101649912,"pdssat","gfdl","rcp8.5","no","no"
511379,"RWA",2025,1.2344612709369,"pdssat","gfdl","rcp8.5","no","no"
511380,"RWA",2026,2.83005252848647,"pdssat","gfdl","rcp8.5","no","no"
511381,"RWA",2027,2.5218773864546,"pdssat","gfdl","rcp8.5","no","no"
511382,"RWA",2028,2.71581794287641,"pdssat","gfdl","rcp8.5","no","no"
511383,"RWA",2029,1.82241778479942,"pdssat","gfdl","rcp8.5","no","no"
511384,"RWA",2030,2.38505120446177,"pdssat","gfdl","rcp8.5","no","no"
511445,"SLV",2021,3.89815546296924,"pdssat","gfdl","rcp8.5","no","no"
511446,"SLV",2022,5.06000772747208,"pdssat","gfdl","rcp8.5","no","no"
511447,"SLV",2023,2.32658846015643,"pdssat","gfdl","rcp8.5","no","no"
511448,"SLV",2024,0.294935622735051,"pdssat","gfdl","rcp8.5","no","no"
511449,"SLV",2025,0.263390260058256,"pdssat","gfdl","rcp8.5","no","no"
511450,"SLV",2026,3.82410966650729,"pdssat","gfdl","rcp8.5","no","no"
511451,"SLV",2027,4.78546595441879,"pdssat","gfdl","rcp8.5","no","no"
511452,"SLV",2028,0.174508897499027,"pdssat","gfdl","rcp8.5","no","no"
511453,"SLV",2029,3.57325387854311,"pdssat","gfdl","rcp8.5","no","no"
511454,"SLV",2030,0.811426097009179,"pdssat","gfdl","rcp8.5","no","no"
511525,"TCD",2021,1.38927957251828,"pdssat","gfdl","rcp8.5","no","no"
511526,"TCD",2022,0.946193597223168,"pdssat","gfdl","rcp8.5","no","no"
511527,"TCD",2023,1.15212437757106,"pdssat","gfdl","rcp8.5","no","no"
511528,"TCD",2024,1.6158647767272,"pdssat","gfdl","rcp8.5","no","no"
511529,"TCD",2025,1.24333148275109,"pdssat","gfdl","rcp8.5","no","no"
511530,"TCD",2026,1.18780257117808,"pdssat","gfdl","rcp8.5","no","no"
511531,"TCD",2027,1.42623939059122,"pdssat","gfdl","rcp8.5","no","no"
511532,"TCD",2028,0.950665572405535,"pdssat","gfdl","rcp8.5","no","no"
511533,"TCD",2029,1.51659024887446,"pdssat","gfdl","rcp8.5","no","no"
511534,"TCD",2030,1.56614677069692,"pdssat","gfdl","rcp8.5","no","no"
511545,"THA",2021,0.741954230280313,"pdssat","gfdl","rcp8.5","no","no"
511546,"THA",2022,2.02529761519067,"pdssat","gfdl","rcp8.5","no","no"
511547,"THA",2023,1.70278969534595,"pdssat","gfdl","rcp8.5","no","no"
511548,"THA",2024,1.69040136143252,"pdssat","gfdl","rcp8.5","no","no"
511549,"THA",2025,0.59105223842405,"pdssat","gfdl","rcp8.5","no","no"
511550,"THA",2026,2.03630957942591,"pdssat","gfdl","rcp8.5","no","no"
511551,"THA",2027,1.62413898998423,"pdssat","gfdl","rcp8.5","no","no"
511552,"THA",2028,2.19953319631441,"pdssat","gfdl","rcp8.5","no","no"
511553,"THA",2029,1.8613688828887,"pdssat","gfdl","rcp8.5","no","no"
511554,"THA",2030,1.78294810051974,"pdssat","gfdl","rcp8.5","no","no"
511865,"BDI",2031,1.2609102475045,"pdssat","gfdl","rcp8.5","no","no"
511866,"BDI",2032,3.0977428015989,"pdssat","gfdl","rcp8.5","no","no"
511867,"BDI",2033,2.97497409846414,"pdssat","gfdl","rcp8.5","no","no"
511868,"BDI",2034,2.83821795858543,"pdssat","gfdl","rcp8.5","no","no"
511869,"BDI",2035,2.81500748543108,"pdssat","gfdl","rcp8.5","no","no"
511870,"BDI",2036,3.54555973664615,"pdssat","gfdl","rcp8.5","no","no"
511871,"BDI",2037,3.1584176500593,"pdssat","gfdl","rcp8.5","no","no"
511872,"BDI",2038,2.9254410339302,"pdssat","gfdl","rcp8.5","no","no"
511873,"BDI",2039,3.57657417246324,"pdssat","gfdl","rcp8.5","no","no"
511874,"BDI",2040,3.08701336922276,"pdssat","gfdl","rcp8.5","no","no"
511965,"BOL",2031,3.05249785422862,"pdssat","gfdl","rcp8.5","no","no"
511966,"BOL",2032,2.75282549377045,"pdssat","gfdl","rcp8.5","no","no"
511967,"BOL",2033,2.79926249294892,"pdssat","gfdl","rcp8.5","no","no"
511968,"BOL",2034,2.41529641081625,"pdssat","gfdl","rcp8.5","no","no"
511969,"BOL",2035,1.47799735003645,"pdssat","gfdl","rcp8.5","no","no"
511970,"BOL",2036,2.07909413216623,"pdssat","gfdl","rcp8.5","no","no"
511971,"BOL",2037,1.9161665452942,"pdssat","gfdl","rcp8.5","no","no"
511972,"BOL",2038,2.30125952654775,"pdssat","gfdl","rcp8.5","no","no"
511973,"BOL",2039,2.34321683247514,"pdssat","gfdl","rcp8.5","no","no"
511974,"BOL",2040,2.44114150455058,"pdssat","gfdl","rcp8.5","no","no"
512015,"CAF",2031,2.29258155949281,"pdssat","gfdl","rcp8.5","no","no"
512016,"CAF",2032,2.38901678421986,"pdssat","gfdl","rcp8.5","no","no"
512017,"CAF",2033,2.18300164686226,"pdssat","gfdl","rcp8.5","no","no"
512018,"CAF",2034,2.43472112955223,"pdssat","gfdl","rcp8.5","no","no"
512019,"CAF",2035,2.40243052344449,"pdssat","gfdl","rcp8.5","no","no"
512020,"CAF",2036,1.87476968424264,"pdssat","gfdl","rcp8.5","no","no"
512021,"CAF",2037,2.3400768285169,"pdssat","gfdl","rcp8.5","no","no"
512022,"CAF",2038,2.05347818906464,"pdssat","gfdl","rcp8.5","no","no"
512023,"CAF",2039,2.313196665369,"pdssat","gfdl","rcp8.5","no","no"
512024,"CAF",2040,2.45356239287889,"pdssat","gfdl","rcp8.5","no","no"
512045,"CHL",2031,1.7465920176509,"pdssat","gfdl","rcp8.5","no","no"
512046,"CHL",2032,1.20496153204199,"pdssat","gfdl","rcp8.5","no","no"
512047,"CHL",2033,1.19630436709626,"pdssat","gfdl","rcp8.5","no","no"
512048,"CHL",2034,1.37462264823358,"pdssat","gfdl","rcp8.5","no","no"
512049,"CHL",2035,1.88489382130219,"pdssat","gfdl","rcp8.5","no","no"
512050,"CHL",2036,2.00544079007611,"pdssat","gfdl","rcp8.5","no","no"
512051,"CHL",2037,1.17505662135673,"pdssat","gfdl","rcp8.5","no","no"
512052,"CHL",2038,1.33448738210786,"pdssat","gfdl","rcp8.5","no","no"
512053,"CHL",2039,2.5510388590671,"pdssat","gfdl","rcp8.5","no","no"
512054,"CHL",2040,1.70225025828171,"pdssat","gfdl","rcp8.5","no","no"
512055,"CHN",2031,3.96689174775416,"pdssat","gfdl","rcp8.5","no","no"
512056,"CHN",2032,2.59169658890678,"pdssat","gfdl","rcp8.5","no","no"
512057,"CHN",2033,5.28906439282325,"pdssat","gfdl","rcp8.5","no","no"
512058,"CHN",2034,4.53517957514567,"pdssat","gfdl","rcp8.5","no","no"
512059,"CHN",2035,3.87792119630159,"pdssat","gfdl","rcp8.5","no","no"
512060,"CHN",2036,4.60097155387266,"pdssat","gfdl","rcp8.5","no","no"
512061,"CHN",2037,5.02981454486183,"pdssat","gfdl","rcp8.5","no","no"
512062,"CHN",2038,3.99957416305652,"pdssat","gfdl","rcp8.5","no","no"
512063,"CHN",2039,3.86702020711381,"pdssat","gfdl","rcp8.5","no","no"
512064,"CHN",2040,3.48129711941678,"pdssat","gfdl","rcp8.5","no","no"
512075,"CMR",2031,2.0655691158835,"pdssat","gfdl","rcp8.5","no","no"
512076,"CMR",2032,1.78620576695116,"pdssat","gfdl","rcp8.5","no","no"
512077,"CMR",2033,1.943428166449,"pdssat","gfdl","rcp8.5","no","no"
512078,"CMR",2034,1.92718234688239,"pdssat","gfdl","rcp8.5","no","no"
512079,"CMR",2035,2.13103167480113,"pdssat","gfdl","rcp8.5","no","no"
512080,"CMR",2036,1.87682332058615,"pdssat","gfdl","rcp8.5","no","no"
512081,"CMR",2037,2.00604892881862,"pdssat","gfdl","rcp8.5","no","no"
512082,"CMR",2038,1.54695763100191,"pdssat","gfdl","rcp8.5","no","no"
512083,"CMR",2039,1.81540680529632,"pdssat","gfdl","rcp8.5","no","no"
512084,"CMR",2040,1.80484140021987,"pdssat","gfdl","rcp8.5","no","no"
512105,"COL",2031,3.32572985080486,"pdssat","gfdl","rcp8.5","no","no"
512106,"COL",2032,2.24521632109505,"pdssat","gfdl","rcp8.5","no","no"
512107,"COL",2033,3.7859974082395,"pdssat","gfdl","rcp8.5","no","no"
512108,"COL",2034,2.75850779501677,"pdssat","gfdl","rcp8.5","no","no"
512109,"COL",2035,3.43364013474841,"pdssat","gfdl","rcp8.5","no","no"
512110,"COL",2036,2.0853591579838,"pdssat","gfdl","rcp8.5","no","no"
512111,"COL",2037,3.65346529444213,"pdssat","gfdl","rcp8.5","no","no"
512112,"COL",2038,3.374409386493,"pdssat","gfdl","rcp8.5","no","no"
512113,"COL",2039,3.57330983377415,"pdssat","gfdl","rcp8.5","no","no"
512114,"COL",2040,4.29530350114429,"pdssat","gfdl","rcp8.5","no","no"
512125,"CRI",2031,4.59824240775048,"pdssat","gfdl","rcp8.5","no","no"
512126,"CRI",2032,3.07688192119796,"pdssat","gfdl","rcp8.5","no","no"
512127,"CRI",2033,5.44451272311904,"pdssat","gfdl","rcp8.5","no","no"
512128,"CRI",2034,3.43654921173136,"pdssat","gfdl","rcp8.5","no","no"
512129,"CRI",2035,3.06280116885888,"pdssat","gfdl","rcp8.5","no","no"
512130,"CRI",2036,1.50536390423785,"pdssat","gfdl","rcp8.5","no","no"
512131,"CRI",2037,4.32282255071666,"pdssat","gfdl","rcp8.5","no","no"
512132,"CRI",2038,1.66873503613016,"pdssat","gfdl","rcp8.5","no","no"
512133,"CRI",2039,1.29227630544629,"pdssat","gfdl","rcp8.5","no","no"
512134,"CRI",2040,3.95173785493384,"pdssat","gfdl","rcp8.5","no","no"
512195,"DOM",2031,4.67477832268153,"pdssat","gfdl","rcp8.5","no","no"
512196,"DOM",2032,2.78691442295536,"pdssat","gfdl","rcp8.5","no","no"
512197,"DOM",2033,2.31227647189144,"pdssat","gfdl","rcp8.5","no","no"
512198,"DOM",2034,2.80467542616297,"pdssat","gfdl","rcp8.5","no","no"
512199,"DOM",2035,5.57736989040853,"pdssat","gfdl","rcp8.5","no","no"
512200,"DOM",2036,4.49131326167618,"pdssat","gfdl","rcp8.5","no","no"
512201,"DOM",2037,4.16218402767916,"pdssat","gfdl","rcp8.5","no","no"
512202,"DOM",2038,3.11502815181304,"pdssat","gfdl","rcp8.5","no","no"
512203,"DOM",2039,6.75838255694488,"pdssat","gfdl","rcp8.5","no","no"
512204,"DOM",2040,3.1841274527629,"pdssat","gfdl","rcp8.5","no","no"
512225,"EGY",2031,0.12265163304383,"pdssat","gfdl","rcp8.5","no","no"
512226,"EGY",2032,0.075699927951752,"pdssat","gfdl","rcp8.5","no","no"
512227,"EGY",2033,0.0442031325493297,"pdssat","gfdl","rcp8.5","no","no"
512228,"EGY",2034,0.149048373762092,"pdssat","gfdl","rcp8.5","no","no"
512229,"EGY",2035,0.149635262825544,"pdssat","gfdl","rcp8.5","no","no"
512230,"EGY",2036,0.0615696101838423,"pdssat","gfdl","rcp8.5","no","no"
512231,"EGY",2037,0.13094964167103,"pdssat","gfdl","rcp8.5","no","no"
512232,"EGY",2038,0.0998383905120567,"pdssat","gfdl","rcp8.5","no","no"
512233,"EGY",2039,0.153075782630588,"pdssat","gfdl","rcp8.5","no","no"
512234,"EGY",2040,0.110751667788833,"pdssat","gfdl","rcp8.5","no","no"
512355,"GHA",2031,2.0649284354114,"pdssat","gfdl","rcp8.5","no","no"
512356,"GHA",2032,2.39155480957158,"pdssat","gfdl","rcp8.5","no","no"
512357,"GHA",2033,2.41304192854233,"pdssat","gfdl","rcp8.5","no","no"
512358,"GHA",2034,2.3518938696929,"pdssat","gfdl","rcp8.5","no","no"
512359,"GHA",2035,2.21376345048771,"pdssat","gfdl","rcp8.5","no","no"
512360,"GHA",2036,1.98537185071626,"pdssat","gfdl","rcp8.5","no","no"
512361,"GHA",2037,2.31077524361786,"pdssat","gfdl","rcp8.5","no","no"
512362,"GHA",2038,2.30326193762041,"pdssat","gfdl","rcp8.5","no","no"
512363,"GHA",2039,1.28881835531413,"pdssat","gfdl","rcp8.5","no","no"
512364,"GHA",2040,2.41566744539636,"pdssat","gfdl","rcp8.5","no","no"
512435,"GTM",2031,0.93352129310858,"pdssat","gfdl","rcp8.5","no","no"
512436,"GTM",2032,2.07531806416803,"pdssat","gfdl","rcp8.5","no","no"
512437,"GTM",2033,5.53478596011148,"pdssat","gfdl","rcp8.5","no","no"
512438,"GTM",2034,0.593406385071349,"pdssat","gfdl","rcp8.5","no","no"
512439,"GTM",2035,0.760214869164234,"pdssat","gfdl","rcp8.5","no","no"
512440,"GTM",2036,2.19347812239124,"pdssat","gfdl","rcp8.5","no","no"
512441,"GTM",2037,4.44128454047163,"pdssat","gfdl","rcp8.5","no","no"
512442,"GTM",2038,5.78186653085275,"pdssat","gfdl","rcp8.5","no","no"
512443,"GTM",2039,5.51714965009392,"pdssat","gfdl","rcp8.5","no","no"
512444,"GTM",2040,5.20714079897503,"pdssat","gfdl","rcp8.5","no","no"
512625,"KEN",2031,2.33274162806885,"pdssat","gfdl","rcp8.5","no","no"
512626,"KEN",2032,4.03758572418479,"pdssat","gfdl","rcp8.5","no","no"
512627,"KEN",2033,1.70162790339623,"pdssat","gfdl","rcp8.5","no","no"
512628,"KEN",2034,4.46213597438901,"pdssat","gfdl","rcp8.5","no","no"
512629,"KEN",2035,2.21684983209321,"pdssat","gfdl","rcp8.5","no","no"
512630,"KEN",2036,2.30619626092698,"pdssat","gfdl","rcp8.5","no","no"
512631,"KEN",2037,3.21971948314542,"pdssat","gfdl","rcp8.5","no","no"
512632,"KEN",2038,5.66317256365323,"pdssat","gfdl","rcp8.5","no","no"
512633,"KEN",2039,6.02422996909443,"pdssat","gfdl","rcp8.5","no","no"
512634,"KEN",2040,2.37132208157099,"pdssat","gfdl","rcp8.5","no","no"
512765,"MAR",2031,2.71622900896687,"pdssat","gfdl","rcp8.5","no","no"
512766,"MAR",2032,3.8575734162553,"pdssat","gfdl","rcp8.5","no","no"
512767,"MAR",2033,1.0787078075364,"pdssat","gfdl","rcp8.5","no","no"
512768,"MAR",2034,4.16785048605867,"pdssat","gfdl","rcp8.5","no","no"
512769,"MAR",2035,2.46077477622102,"pdssat","gfdl","rcp8.5","no","no"
512770,"MAR",2036,3.69049113021337,"pdssat","gfdl","rcp8.5","no","no"
512771,"MAR",2037,1.56385353919077,"pdssat","gfdl","rcp8.5","no","no"
512772,"MAR",2038,2.6349326161173,"pdssat","gfdl","rcp8.5","no","no"
512773,"MAR",2039,1.56382959073507,"pdssat","gfdl","rcp8.5","no","no"
512774,"MAR",2040,1.27200500158039,"pdssat","gfdl","rcp8.5","no","no"
512795,"MEX",2031,8.17020629614738,"pdssat","gfdl","rcp8.5","no","no"
512796,"MEX",2032,6.89436027841466,"pdssat","gfdl","rcp8.5","no","no"
512797,"MEX",2033,8.38166828773204,"pdssat","gfdl","rcp8.5","no","no"
512798,"MEX",2034,5.87152913547678,"pdssat","gfdl","rcp8.5","no","no"
512799,"MEX",2035,6.61158784708176,"pdssat","gfdl","rcp8.5","no","no"
512800,"MEX",2036,3.03040171984533,"pdssat","gfdl","rcp8.5","no","no"
512801,"MEX",2037,7.80274050799507,"pdssat","gfdl","rcp8.5","no","no"
